brand,kilometers,model,transmission,year
Chevrolet,90000.0,Aveo,Mecánica,2012.0
Chevrolet,1120000.0,N300,Mecánica,2012.0
Renault,98000.0,Twingo,Mecánica,2012.0
Fiat,88120.0,500,Mecánica,2012.0
Volkswagen,85000.0,Jetta,Mecánica,2012.0
Chevrolet,87000.0,2012,Mecánica,2012.0
Mazda,78000.0,3,Mecánica,2012.0
Chevrolet,211000.0,Aveo,Mecánica,2012.0
Kia,110000.0,Cerato,Mecánica,2012.0
Volkswagen,78500.0,Tiguan,Mecánica,2012.0
Kia,91500.0,Picanto,Mecánica,2012.0
Kia,170000.0,Rio,Mecánica,2012.0
Renault,129000.0,Sandero,Mecánica,2012.0
Volkswagen,151240.0,Jetta,Mecánica,2012.0
Toyota,82000.0,Corolla,Automática,2012.0
Volkswagen,114000.0,Gol,Mecánica,2012.0
Chevrolet,268000.0,2012,Mecánica,2012.0
Audi,77000.0,A3,Mecánica,2012.0
Mercedes-Benz,76000.0,Clase C,Automática,2012.0
Chevrolet,135000.0,Spark GT,Mecánica,2012.0
Chevrolet,170000.0,LUV D-MAX,Mecánica,2012.0
Foton,121000.0,Mini Van,Mecánica,2012.0
DFM/DFSK,115472.0,Mini Van,Mecánica,2012.0
Volkswagen,20.0,Amarok,Mecánica,2012.0
Chevrolet,57000.0,Cruze,Mecánica,2012.0
Chevrolet,90900.0,Captiva,Mecánica,2012.0
Toyota,124000.0,Hilux,Automática,2012.0
Hyundai,87344.0,2012,Automática,2012.0
Chevrolet,9000.0,AVEO EMOTION,Mecánica,2012.0
Audi,45000.0,A6,Automática,2012.0
Kia,128000.0,Sportage,Mecánica,2012.0
Volkswagen,91000.0,Jetta,Mecánica,2012.0
Chevrolet,99000.0,Cruze,Automática,2012.0
SEAT,75000.0,Leon,Mecánica,2012.0
Kia,84000.0,Sportage,Mecánica,2012.0
Chery,18500.0,2012,Mecánica,2012.0
Chevrolet,195000.0,D-Max,Mecánica,2012.0
Mazda,140000.0,2,Mecánica,2012.0
Nissan,180000.0,Frontier,Mecánica,2012.0
Mazda,250000.0,BT-50,Mecánica,2012.0
Chevrolet,49500.0,2018,Mecánica,2018.0
Ford,29000.0,Fiesta,Automática,2018.0
Renault,28922.0,Logan,Automática,2018.0
Volkswagen,64000.0,Gol,Automática,2018.0
Chevrolet,74000.0,LS CON AIRE ACONDICIONADO,Mecánica,2018.0
Volkswagen,34000.0,Golf,Automática,2018.0
Toyota,72000.0,RAV4,Automática,2018.0
Mazda,34500.0,3,Automática,2018.0
Renault,43000.0,Stepway,Mecánica,2018.0
Kia,2870.0,Picanto,Automática,2018.0
Renault,88000.0,Duster,Automática,2018.0
Chevrolet,29086.0,Sail,Automática,2018.0
Toyota,62000.0,Hilux,Automática,2018.0
Chevrolet,47100.0,Spark,Mecánica,2018.0
Mazda,18600.0,3,Automática,2018.0
Chevrolet,53000.0,Tracker,Automática,2018.0
Chevrolet,34000.0,Tracker,Mecánica,2018.0
Changan,94000.0,CS15,Automática,2018.0
Toyota,19800.0,Prado,Automática,2018.0
Volkswagen,32000.0,Gol,Mecánica,2018.0
Volkswagen,25000.0,Jetta,Automática,2018.0
Mercedes-Benz,13500.0,Clase C,Automática,2018.0
Kia,3070.0,Rio,Mecánica,2018.0
Renault,67000.0,Logan,Mecánica,2018.0
Kia,26500.0,CERATO PRO,Automática,2018.0
Mazda,30000.0,2,Automática,2018.0
Ford,100000.0,Ranger,Mecánica,2018.0
Peugeot,132000.0,3008,Automática,2018.0
Great Wall,82000.0,Wingle 5,Mecánica,2018.0
Chevrolet,430000.0,2018,Mecánica,2018.0
Jeep,43000.0,Wrangler,Automática,2018.0
Renault,43500.0,Logan,Automática,2018.0
Nissan,46500.0,March,Automática,2018.0
Ford,31000.0,Ecosport,Automática,2018.0
Mazda,61000.0,CX-5,Automática,2018.0
Ford,60000.0,Ecosport,Automática,2018.0
Mazda,37584.0,3,Automática,2018.0
Suzuki,33200.0,Swift,Mecánica,2018.0
Nissan,91000.0,Frontier,Automática,2018.0
Renault,43500.0,Sandero,Mecánica,2018.0
Renault,41000.0,Sandero,Mecánica,2018.0
Ford,50000.0,Ecosport,Automática,2018.0
Renault,55000.0,Stepway,Mecánica,2018.0
Volkswagen,37200.0,Voyage,Mecánica,2018.0
Nissan,55700.0,March,Automática,2018.0
Kia,30600.0,Cerato,Automática,2018.0
Ford,140000.0,Ecosport,Mecánica,2012.0
Renault,145600.0,2012,Mecánica,2012.0
Chevrolet,102000.0,Cruze PLATINUM 2012,Automática,2012.0
Chevrolet,168000.0,Spark GT,Mecánica,2012.0
Chevrolet,170000.0,AVEO EMOTION,Mecánica,2012.0
DFM/DFSK,100000.0,Mini Van,Mecánica,2012.0
Renault,108500.0,Fluence,Mecánica,2012.0
Chevrolet,81000.0,Cruze,Mecánica,2012.0
BMW,63000.0,730i,Automática,2012.0
Chery,18500.0,2012,Mecánica,2012.0
Renault,87000.0,Twingo,Mecánica,2012.0
Kia,50000.0,Rio,Mecánica,2012.0
Chevrolet,90556.21355944383,Prado,Mecánica,2012.612294758021
BMW,56000.0,Serie 5,Automática,2012.0
Kia,101000.0,Picanto,Mecánica,2012.0
Hyundai,200000.0,H1 starex,Mecánica,2012.0
Nissan,123000.0,March,Mecánica,2012.0
Mazda,140000.0,BT-50,Mecánica,2012.0
Chevrolet,132000.0,Aveo,Mecánica,2012.0
Mercedes-Benz,75000.0,Clase SLK,Automática,2012.0
Audi,98000.0,A4,Mecánica,2012.0
Volkswagen,133000.0,Amarok,Mecánica,2012.0
Chevrolet,148750.0,Spark GT,Mecánica,2012.0
Toyota,84500.0,Fortuner urbana 4x2,Mecánica,2012.0
Toyota,70000.0,Fortuner,Mecánica,2012.0
Chevrolet,104000.0,Aveo,Mecánica,2012.0
Dodge,130000.0,Journey,Mecánica,2012.0
Renault,95000.0,Logan,Mecánica,2012.0
Toyota,80000.0,FJ,Automática,2012.0
Ssangyong,205000.0,Actyon Sports,Mecánica,2012.0
Chevrolet,12500.0,Spark GT,Mecánica,2012.0
Chevrolet,134000.0,Optra,Mecánica,2012.0
Nissan,160000.0,D22,Mecánica,2012.0
Chevrolet,164000.0,Aveo,Mecánica,2012.0
Mazda,49000.0,2,Mecánica,2012.0
Chevrolet,64500.0,Aveo,Mecánica,2012.0
Mazda,100000.0,3,Mecánica,2012.0
Ford,128000.0,Fiesta,Mecánica,2012.0
BMW,130000.0,Serie 3,Mecánica,2012.0
Hyundai,7800.0,Accent,Mecánica,2012.0
Renault,135000.0,Logan,Mecánica,2012.0
Mazda,75000.0,2,Mecánica,2012.0
Nissan,85000.0,Tiida,Mecánica,2012.0
Renault,75000.0,Clio,Mecánica,2012.0
JAC,282000.0,HFC 1035 K,Mecánica,2012.0
Mazda,44000.0,3,Automática,2018.0
Citroën,38000.0,C3 Aircross,Automática,2018.0
Ford,45000.0,Explorer,Automática,2018.0
Chevrolet,46000.0,Spark,Mecánica,2018.0
Ford,45250.0,Escape,Automática,2018.0
Toyota,60300.0,Prado,Automática,2018.0
Renault,31000.0,Sandero,Automática,2018.0
Chevrolet,39000.0,LS,Automática,2018.0
Renault,29000.0,Captur,Automática,2018.0
Chevrolet,50000.0,Tracker,Automática,2018.0
Suzuki,54000.0,Swift,Mecánica,2018.0
Chevrolet,39000.0,Sail,Automática,2018.0
Renault,27700.0,Duster,Mecánica,2018.0
Kia,45343.0,Picanto,Mecánica,2018.0
Chevrolet,48000.0,Sail,Mecánica,2018.0
Nissan,27000.0,Kicks,Automática,2018.0
Kia,61000.0,Sportage,Automática,2018.0
Chevrolet,45000.0,Onix,Mecánica,2018.0
Toyota,86000.0,Hilux,Automática,2018.0
Renault,50000.0,Captur,Mecánica,2018.0
Toyota,56000.0,Prado,Automática,2018.0
Jaguar,36500.0,E-Pace,Automática,2018.0
Kia,36000.0,Rio,Mecánica,2018.0
Toyota,95000.0,Hilux,Automática,2018.0
Chevrolet,26000.0,Sail,Mecánica,2018.0
Nissan,19990.0,2018,Mecánica,2018.0
Chevrolet,73000.0,Life,Mecánica,2018.0
Renault,88000.0,Logan,Automática,2018.0
Toyota,55000.0,Prado,Automática,2018.0
Ford,42000.0,Fiesta,Mecánica,2018.0
Chevrolet,37000.0,Spark,Mecánica,2018.0
Nissan,58000.0,Kicks,Automática,2018.0
Kia,44000.0,Picanto,Mecánica,2018.0
Volkswagen,45000.0,Gol,Mecánica,2018.0
Volkswagen,23000.0,Voyage,Automática,2018.0
Volkswagen,40500.0,Gol,Automática,2018.0
Jeep,17000.0,Wrangler,Automática,2018.0
Mazda,70000.0,3,Automática,2018.0
Toyota,42000.0,Prado,Automática,2018.0
Volvo,33000.0,V40,Automática,2018.0
Ford,41000.0,Fiesta,Mecánica,2018.0
Mazda,69000.0,CX-5,Automática,2018.0
Volkswagen,77000.0,Gol,Automática,2018.0
Kia,68800.0,Picanto,Mecánica,2018.0
Toyota,53000.0,Fortuner,Automática,2018.0
Honda,35000.0,WR-V,Mecánica,2018.0
Mazda,41200.0,CX-5,Automática,2018.0
Renault,42400.0,Logan,Automática,2018.0
Chevrolet,393000.0,2012,Mecánica,2012.0
Nissan,147000.0,Tiida,Mecánica,2012.0
Peugeot,170000.0,408,Mecánica,2012.0
Renault,135000.0,Twingo,Mecánica,2012.0
Renault,64000.0,Sandero,Mecánica,2012.0
Kia,85000.0,Picanto,Mecánica,2012.0
Renault,125000.0,Logan,Mecánica,2012.0
Chevrolet,90000.0,Spark,Mecánica,2012.0
Hyundai,122000.0,Santa Fe,Mecánica,2012.0
Volkswagen,295000.0,Transporter,Mecánica,2012.0
Renault,83000.0,Sandero,Mecánica,2012.0
Nissan,100500.0,Tiida Sedan,Mecánica,2012.0
Peugeot,52000.0,308,Automática,2012.0
Chevrolet,158000.0,Aveo,Mecánica,2012.0
Foton,84000.0,Van,Mecánica,2012.0
Renault,139000.0,Logan,Mecánica,2012.0
Chevrolet,296000.0,D-Max,Mecánica,2012.0
Chevrolet,125000.0,Optra,Mecánica,2012.0
Nissan,140000.0,X-Trail,Mecánica,2012.0
Kia,116000.0,CERATO FORTE,Mecánica,2012.0
Toyota,116200.0,Hilux,Mecánica,2012.0
Chery,150000.0,YOYA,Mecánica,2012.0
Chevrolet,92535.0,Captiva,Mecánica,2012.0
Nissan,160000.0,D-22,Mecánica,2012.0
Ford,84000.0,Fusion,Automática,2012.0
Zotye,218633.0,Nomada,Mecánica,2012.0
Mazda,127000.0,2,Mecánica,2012.0
Kia,106000.0,Rio,Mecánica,2012.0
BMW,51000.0,Serie 1,Automática,2012.0
Hyundai,92000.0,TUCSON IX-35,Mecánica,2012.0
Nissan,85000.0,Tiida,Mecánica,2012.0
Mazda,139000.0,3,Mecánica,2012.0
Dodge,112000.0,Journey,Automática,2012.0
Nissan,68955.0,SENTRA B 13,Mecánica,2012.0
Hyundai,49000.0,I25,Mecánica,2012.0
Mercedes-Benz,81400.0,Clase C,Automática,2012.0
Chevrolet,97000.0,Spark,Mecánica,2012.0
Dodge,93000.0,Journey,Mecánica,2012.0
Chevrolet,128000.0,AVEO EMOTION,Mecánica,2012.0
Chevrolet,59000.0,Aveo,Mecánica,2012.0
Audi,89000.0,A6,Automática,2012.0
Kia,154000.0,Sportage,Mecánica,2012.0
Mazda,107500.0,3,Automática,2012.0
Volkswagen,47800.0,Gol,Automática,2018.0
Baic,56000.0,M20,Mecánica,2018.0
Chevrolet,100000.0,Spark,Mecánica,2018.0
Chevrolet,39500.0,Spark GT,Automática,2018.0
Kia,48000.0,Rio,Mecánica,2018.0
Toyota,30000.0,Txl 1,Automática,2018.0
Mazda,44.0,2,Automática,2018.0
Renault,47000.0,Logan,Automática,2018.0
Changan,78000.0,Mini Truck,Mecánica,2018.0
Audi,19500.0,Q3,Automática,2018.0
Kia,49000.0,Rio,Mecánica,2018.0
Chevrolet,5560.0,Tracker,Mecánica,2018.0
Mazda,60000.0,CX-5,Automática,2018.0
Chevrolet,55000.0,Spark GT,Automática,2018.0
Piaggio DFSK,74000.0,2018,Mecánica,2018.0
Volkswagen,29800.0,Gol,Mecánica,2018.0
Renault,75000.0,Stepway,Mecánica,2018.0
Nissan,47000.0,March,Automática,2018.0
Chevrolet,43000.0,Sonic,Mecánica,2018.0
JMC,60000.0,Lanwind X5 TURBO,Mecánica,2018.0
Kia,45000.0,Rio,Mecánica,2018.0
Mazda,57000.0,3,Automática,2018.0
Chevrolet,51500.0,Spark,Mecánica,2018.0
Nissan,51000.0,March,Automática,2018.0
Ford,31000.0,Fiesta,Automática,2018.0
Chevrolet,48500.0,Spark,Mecánica,2018.0
Mazda,24568.0,3,Automática,2018.0
Mazda,54588.0,3,Automática,2018.0
Mazda,60000.0,CX-5,Automática,2018.0
Volkswagen,48000.0,Gol,Automática,2018.0
Renault,63000.0,Sandero,Mecánica,2018.0
Renault,53000.0,Logan,Automática,2018.0
Volkswagen,45000.0,Gol,Automática,2018.0
Mazda,51000.0,3,Automática,2018.0
Chevrolet,71000.0,Sail,Automática,2018.0
Ford,32000.0,Fiesta,Automática,2018.0
Renault,94800.0,Sandero,Automática,2018.0
Volkswagen,18600.0,Crossfox,Mecánica,2018.0
Dodge,42800.0,Journey,Automática,2018.0
Suzuki,45000.0,Swift,Mecánica,2018.0
Mazda,40000.0,3,Automática,2018.0
Mazda,37000.0,3,Automática,2018.0
Nissan,148000.0,Frontier,Mecánica,2018.0
Kia,50000.0,Picanto,Mecánica,2018.0
Audi,20000.0,Q3,Automática,2018.0
Nissan,80000.0,March,Automática,2018.0
Mazda,66.0,CX-5,Automática,2018.0
Ford,83000.0,Fiesta,Mecánica,2012.0
Toyota,154000.0,Corolla,Mecánica,2012.0
Renault,58800.0,Sandero,Mecánica,2012.0
Renault,139000.0,Stepway,Mecánica,2012.0
Renault,105000.0,Koleos,Mecánica,2012.0
Chevrolet,94787.0,Spark GT,Mecánica,2012.0
Chevrolet,89500.0,Captiva 2.4,Automática,2012.0
Renault,101000.0,Koleos,Mecánica,2012.0
Renault,142000.0,Stepway,Mecánica,2012.0
Ford,97000.0,Fiesta,Mecánica,2012.0
Dodge,78000.0,Journey,Mecánica,2012.0
Ford,90000.0,Fiesta,Mecánica,2012.0
Peugeot,70000.0,107,Mecánica,2012.0
Chevrolet,44300.0,Spark life,Mecánica,2012.0
Renault,107151.0,Sandero,Mecánica,2012.0
Kia,89000.0,Sportage,Mecánica,2012.0
Kia,91000.0,Picanto,Mecánica,2012.0
Chevrolet,240000.0,N200,Mecánica,2012.0
Ssangyong,90000.0,Actyon Sports,Mecánica,2012.0
Renault,113000.0,Twingo,Mecánica,2012.0
Chevrolet,52000.0,Spark,Mecánica,2012.0
Nissan,156000.0,Frontier,Mecánica,2012.0
Nissan,153000.0,Versa,Mecánica,2012.0
Ford,80000.0,Fiesta,Mecánica,2012.0
Hyundai,112000.0,TUCSON IX-35,Mecánica,2012.0
Hyundai,125445.0,i10,Mecánica,2012.0
Nissan,202000.0,Navara,Mecánica,2012.0
Chevrolet,180000.0,Spark GT,Mecánica,2012.0
Renault,109356.0,Logan,Mecánica,2012.0
Hyundai,74000.0,2012,Mecánica,2012.0
Chevrolet,129000.0,Spark 2012,Mecánica,2012.0
Hyundai,82000.0,Elantra,Mecánica,2012.0
Nissan,123500.0,Sentra,Mecánica,2012.0
Toyota,31500.0,Hilux,Mecánica,2012.0
Chevrolet,96000.0,Captiva,Automática,2012.0
Honda,109000.0,CR-V,Automática,2012.0
Chevrolet,98377.0,AVEO EMOTION,Mecánica,2012.0
Chevrolet,79800.0,Captiva,Mecánica,2012.0
Nissan,161000.0,Navara,Mecánica,2012.0
Chery,92978.0,YOYA,Mecánica,2012.0
Dodge,130000.0,Journey,Mecánica,2012.0
Mazda,90400.0,2,Automática,2012.0
Hyundai,124000.0,Elantra,Mecánica,2012.0
Nissan,75000.0,2012,Mecánica,2012.0
Mazda,125000.0,CX-7,Mecánica,2012.0
Suzuki,47000.0,Swift,Mecánica,2018.0
Foton,145000.0,Minivan,Mecánica,2018.0
Kia,53000.0,Picanto,Mecánica,2018.0
Ford,56600.0,Escape,Automática,2018.0
Chevrolet,50000.0,Spark,Mecánica,2018.0
Renault,23.0,Captur,Mecánica,2018.0
Toyota,55000.0,Fortuner,Automática,2018.0
Chevrolet,46300.0,LTZ 1.4L AA 2AB ABS,Mecánica,2018.0
BMW,22500.0,X3,Automática,2018.0
Chevrolet,26000.0,Tracker,Mecánica,2018.0
Ford,42000.0,Edge,Automática,2018.0
Nissan,33500.0,X-Trail,Automática,2018.0
Kia,62830.0,Rio,Mecánica,2018.0
Chevrolet,55000.0,Sail,Mecánica,2018.0
Renault,53000.0,Logan,Automática,2018.0
Nissan,58000.0,Versa,Automática,2018.0
Renault,6500.0,Duster,Automática,2018.0
Ford,42500.0,Fiesta,Automática,2018.0
Kia,43000.0,CERATO PRO,Automática,2018.0
Mazda,31000.0,3,Automática,2018.0
Volkswagen,43000.0,Gol,Automática,2018.0
Peugeot,60000.0,5008,Automática,2018.0
Suzuki,28554.0,Swift,Mecánica,2018.0
Renault,88000.0,Duster Oroch,Automática,2018.0
Nissan,50000.0,Murano,Automática,2018.0
Ford f150 Larian,3600.0,Modelo 2018,Automática,2018.0
Mercedes-Benz,27500.0,Clase GLE,Automática,2018.0
Nissan,57000.0,Frontier,Automática,2018.0
Chevrolet,30000.0,Onix 2018,Mecánica,2018.0
Chevrolet,45000.0,Onix,Mecánica,2018.0
Nissan,73400.0,March,Automática,2018.0
Nissan,69000.0,Versa,Automática,2018.0
Chevrolet,38700.0,Equinox,Automática,2018.0
Ford,24000.0,Escape,Automática,2018.0
BMW,24500.0,X3,Automática,2018.0
Ford,74000.0,Escape,Automática,2018.0
Chevrolet,59000.0,Sail LTZ,Mecánica,2018.0
Renault,48000.0,Sandero,Automática,2018.0
Volkswagen,40500.0,Gol,Automática,2018.0
Kia,48500.0,CERATO PRO,Automática,2018.0
DFM/DFSK,40400.0,V22 Pick-Up,Mecánica,2018.0
Nissan,33500.0,X-Trail,Automática,2018.0
Renault,52000.0,Koleos,Automática,2018.0
Kia,29000.0,Rio,Mecánica,2018.0
Volkswagen,60500.0,Gol,Automática,2018.0
Ford,77000.0,Ranger,Automática,2018.0
Renault,31000.0,Logan,Mecánica,2018.0
Dodge,90000.0,Ram,Automática,2012.0
Renault,98000.0,Logan,Mecánica,2012.0
Mazda,125449.0,3,Mecánica,2012.0
Mazda,184000.0,3,Mecánica,2012.0
Chevrolet,98000.0,Spark life 1.0 aa.,Mecánica,2012.0
Chevrolet,185000.0,Aveo,Mecánica,2012.0
Renault,85000.0,Twingo,Mecánica,2012.0
Renault,101000.0,Twingo,Mecánica,2012.0
Mazda,105000.0,3,Mecánica,2012.0
BMW,86100.0,Serie 3,Automática,2012.0
Nissan,110000.0,Sentra,Mecánica,2012.0
Mitsubishi,210000.0,Montero,Mecánica,2012.0
Hyundai,160000.0,TUCSON IX-35,Mecánica,2012.0
Ssangyong,104000.0,Rexton,Mecánica,2012.0
Renault,175000.0,Logan,Mecánica,2012.0
Kia,77000.0,Sportage,Mecánica,2012.0
Mahindra,127000.0,Pik-Up,Mecánica,2012.0
Nissan,128000.0,Frontier,Mecánica,2012.0
Kia,165000.0,Sportage,Mecánica,2012.0
Toyota,170000.0,Fortuner,Mecánica,2012.0
Mazda,130.0,2,Mecánica,2012.0
Hyundai,8000.0,Genesis,Mecánica,2012.0
Toyota,105000.0,Prado,Mecánica,2012.0
Ford,141000.0,Fiesta,Mecánica,2012.0
Chevrolet,114000.0,Aveo family,Mecánica,2012.0
Chevrolet,94000.0,Spark GT,Mecánica,2012.0
Honda,103000.0,CR-V,Automática,2012.0
Toyota,168000.0,Prado,Mecánica,2012.0
Chery,130000.0,YOYA,Mecánica,2012.0
Mazda,90000.0,3,Mecánica,2012.0
Kia,135000.0,Sportage,Mecánica,2012.0
Nissan,10600.0,Tiida,Mecánica,2012.0
Chevrolet,73000.0,Spark,Mecánica,2012.0
Nissan,158650.0,Tiida,Mecánica,2012.0
Toyota,124000.0,Corolla,Mecánica,2012.0
Chevrolet,112678.0,Spark,Mecánica,2012.0
Nissan,141.0,Tiida,Mecánica,2012.0
Toyota,120000.0,Corolla,Automática,2012.0
Ford,12400.0,Fiesta,Mecánica,2012.0
Ford,140000.0,Fiesta,Mecánica,2012.0
Mazda,98000.0,2,Mecánica,2012.0
Citroën,120000.0,Jumper,Mecánica,2012.0
Nissan,185000.0,Frontier,Mecánica,2012.0
Mazda,142000.0,2,Mecánica,2012.0
Chevrolet,73000.0,Aveo,Automática,2012.0
Kia,112500.0,Sorento,Mecánica,2012.0
Renault,5300.0,Sandero,Mecánica,2018.0
Chevrolet,40000.0,Tracker,Mecánica,2018.0
Kia,54100.0,Rio,Mecánica,2018.0
Audi,41000.0,Q7,Automática,2018.0
DS,18000.0,DS3,Mecánica,2018.0
Nissan,65000.0,Frontier,Automática,2018.0
Chevrolet,95000.0,Sonic,Mecánica,2018.0
Renault,121100.0,Logan,Mecánica,2018.0
Mini,11787.0,Cooper,Automática,2018.0
Mazda,29300.0,3,Automática,2018.0
Kia,39000.0,Picanto,Mecánica,2018.0
Kia,54000.0,Rio,Automática,2018.0
JAC,74000.0,S2,Mecánica,2018.0
Ford,31550.0,Escape,Automática,2018.0
Toyota,33000.0,Hilux,Automática,2018.0
Citroën,25000.0,C4 Cactus,Mecánica,2018.0
Kia,24500.0,Rio,Mecánica,2018.0
Renault,67000.0,Duster,Mecánica,2018.0
Nissan,59400.0,Murano,Automática,2018.0
Renault,42000.0,Sandero,Mecánica,2018.0
Volkswagen,17500.0,Jetta,Automática,2018.0
Mercedes-Benz,19800.0,Clase CLA,Automática,2018.0
Renault,45000.0,Captur,Automática,2018.0
Chevrolet,38700.0,Equinox,Automática,2018.0
Volkswagen,36500.0,Gol,Automática,2018.0
Renault,50500.0,Sandero,Automática,2018.0
Renault,42800.0,Sandero 1.6,Mecánica,2018.0
Kia,66850.0,Sportage,Automática,2018.0
Renault,34500.0,Captur,Automática,2018.0
Chevrolet,56000.0,Tracker,Automática,2018.0
Nissan,60300.0,Sentra,Mecánica,2018.0
Chevrolet,90556.21355944383,Prado,Mecánica,2012.612294758021
Mazda,43000.0,3,Automática,2018.0
Mazda,34000.0,3,Automática,2018.0
Chevrolet,82000.0,Sail,Mecánica,2018.0
Mazda,40000.0,3,Automática,2018.0
Renault,42300.0,Sandero,Automática,2018.0
Mazda,44000.0,CX-5,Automática,2018.0
BMW,40000.0,Serie 4,Automática,2018.0
Citroën,32000.0,C3 Aircross,Mecánica,2018.0
Volkswagen,45600.0,Jetta,Mecánica,2018.0
Nissan,50600.0,Sentra,Mecánica,2018.0
Honda,45000.0,HR-V,Automática,2018.0
Chevrolet,58000.0,Equinox,Automática,2018.0
BMW,33000.0,220i Coupe,Automática,2018.0
Renault,110000.0,Koleos,Mecánica,2012.0
Kia,115000.0,Rio,Mecánica,2012.0
Chevrolet,47000.0,Captiva,Mecánica,2012.0
Renault,150000.0,Stepway,Mecánica,2012.0
Renault,98700.0,Koleos,Mecánica,2012.0
Hyundai,97000.0,I25,Mecánica,2012.0
Kia,89000.0,Picanto,Mecánica,2012.0
Hyundai,91000.0,Accent,Mecánica,2012.0
Ford,114000.0,Edge,Automática,2012.0
Kia,230000.0,Soul,Mecánica,2012.0
Kia,78000.0,Óptima ex,Automática,2012.0
Renault,136000.0,Sandero Stewart,Mecánica,2012.0
Renault,108000.0,Koleos,Mecánica,2012.0
Chevrolet,170000.0,D-Max,Mecánica,2012.0
Renault,165000.0,Koleos,Mecánica,2012.0
Renault,112485.0,Sandero,Mecánica,2012.0
Nissan,150000.0,2012,Mecánica,2012.0
Mazda,89477.0,2,Mecánica,2012.0
Renault,119000.0,Fluence,Mecánica,2012.0
Hyundai,86000.0,i10,Mecánica,2012.0
Chevrolet,125800.0,Optra,Mecánica,2012.0
Mazda,127516.0,3,Mecánica,2012.0
Chevrolet,83000.0,Aveo,Automática,2012.0
Volkswagen,92000.0,Jetta,Mecánica,2012.0
Kia,68500.0,Picanto,Mecánica,2012.0
Renault,136000.0,Sandero,Mecánica,2012.0
Kia,99200.0,Sportage,Mecánica,2012.0
Chevrolet,127000.0,Optra,Mecánica,2012.0
Kia,200000.0,Pregio,Mecánica,2012.0
Chevrolet,69000.0,Captiva,Mecánica,2012.0
Ssangyong,85137.0,Korando,Mecánica,2012.0
Kia,78000.0,CERATO KOUP,Automática,2012.0
BMW,86000.0,335I,Automática,2012.0
Chevrolet,99103.0,Captiva,Mecánica,2012.0
Audi,84000.0,A4,Automática,2012.0
Ford,147000.0,Fiesta,Mecánica,2012.0
Chevrolet,127000.0,Captiva,Mecánica,2012.0
Hyundai,90000.0,TUCSON IX-35,Mecánica,2012.0
Volkswagen,79000.0,Jetta,Mecánica,2012.0
Nissan,126000.0,Sentra,Mecánica,2012.0
Audi,108500.0,Q5,Automática,2012.0
Chevrolet,116000.0,Captiva,Automática,2012.0
Chevrolet,142.0,Aveo emotion Gt,Mecánica,2012.0
Renault,145200.0,Koleos,Mecánica,2012.0
Renault,145.0,Koleos,Mecánica,2012.0
Chevrolet,68400.0,Aveo,Mecánica,2012.0
Renault,153000.0,Logan,Mecánica,2012.0
Renault,39200.0,Sandero,Automática,2018.0
Renault,40600.0,Sandero,Mecánica,2018.0
Chevrolet,37500.0,Tracker LS,Mecánica,2018.0
Renault,47000.0,Logan,Automática,2018.0
Mazda,61000.0,6,Automática,2018.0
JAC,41000.0,S5,Automática,2018.0
Volkswagen,33035.0,Gol,Automática,2018.0
Kia,42000.0,Picanto,Automática,2018.0
Volkswagen,49000.0,Tiguan,Automática,2018.0
Mazda,33000.0,CX-5,Automática,2018.0
Renault,80000.0,Duster,Automática,2018.0
Toyota,55000.0,Prado,Automática,2018.0
Kia,23700.0,Rio,Mecánica,2018.0
Ford,54000.0,F-150,Automática,2018.0
Chevrolet Tracker,61000.0,2018,Automática,2018.0
Renault,20451.0,Sandero,Automática,2018.0
Volkswagen,61500.0,Gol,Mecánica,2018.0
Renault,33248.0,Stepway,Automática,2018.0
Ford,41000.0,Explorer,Automática,2018.0
Ford,15000.0,Fiesta,Automática,2018.0
Suzuki,55000.0,Celerio,Mecánica,2018.0
Renault,36450.0,Duster,Automática,2018.0
Toyota,49000.0,4Runner,Automática,2018.0
Nissan,41000.0,March,Mecánica,2018.0
Chevrolet,26000.0,Sail,Mecánica,2018.0
Renault,44000.0,Logan,Automática,2018.0
Mazda,46600.0,CX-5,Automática,2018.0
Volkswagen,39900.0,Voyage,Automática,2018.0
Kicks 1.6,27000.0,2018,Mecánica,2018.0
Renault,45000.0,Duster,Mecánica,2018.0
Mercedes-Benz,3400.0,250,Automática,2018.0
Chevrolet,82000.0,2018,Mecánica,2018.0
Chevrolet,16000.0,Sail,Mecánica,2018.0
Renault,38900.0,Stepway,Mecánica,2018.0
Renault,63000.0,Duster Oroch,Mecánica,2018.0
Suzuki,59500.0,Swift,Mecánica,2018.0
Ford,34263.0,Ecosport 2,Automática,2018.0
Mercedes-Benz,3000.0,Clase CLA,Automática,2018.0
Mercedes-Benz,11000.0,C-250,Automática,2018.0
Honda,43000.0,CR-V,Automática,2018.0
Mercedes-Benz,23000.0,Clase C,Automática,2018.0
JAC,75000.0,S3,Mecánica,2018.0
Audi,58500.0,Q5,Automática,2018.0
Chevrolet,25200.0,Sonic,Automática,2018.0
Chevrolet,34000.0,Onix,Mecánica,2018.0
Toyota,63313.0,Prado,Automática,2018.0
Chevrolet,8810.0,Aveo family,Mecánica,2012.0
Chery,100000.0,YOYA,Mecánica,2012.0
Kia,150000.0,Sportage,Mecánica,2012.0
Renault,110303.0,Sandero,Mecánica,2012.0
Kia,130000.0,CERATO FORTE,Mecánica,2012.0
