brand,kilometers,model,transmission,year
1,125000.0,821,1,1996.0
172,351000.0,912,3,1996.0
50,24000.0,1015,1,1996.0
8,256000.0,1317,3,1996.0
172,160000.0,1438,1,1996.0
172,253449.0,912,3,1996.0
25,326000.0,905,3,1996.0
25,290622.0,517,3,1996.0
123,138000.0,133,3,1996.0
25,22000.0,629,3,1996.0
128,210000.0,1004,3,1996.0
123,196500.0,464,1,1996.0
50,180000.0,639,3,1996.0
130,159000.0,547,3,1996.0
172,378000.0,912,3,1996.0
172,273000.0,912,3,1996.0
128,195000.0,911,3,1996.0
117,344000.0,301,3,1996.0
130,123000.0,1307,3,1996.0
8,70000.0,1317,3,1996.0
25,160000.0,905,3,1996.0
172,183000.0,332,3,1996.0
172,190024.0,710,3,1996.0
172,250000.0,912,3,1996.0
145,168295.0,494,3,2001.0
172,190000.0,800,3,2001.0
117,180478.0,302,3,2003.0
172,189000.0,1116,1,2003.0
83,114000.0,430,1,2004.0
161,155000.0,689,3,2005.0
89,115000.0,1349,3,2005.0
172,180554.0,1164,1,2001.0
74,238917.0,612,1,2003.0
8,166500.0,1317,3,2003.0
117,200000.0,301,3,2004.0
145,128000.0,494,3,2004.0
34,125000.0,343,3,2004.0
72,240000.0,1112,1,2005.0
172,146000.0,511,3,2005.0
117,41000.0,155,3,2004.0
145,164800.0,1409,3,2003.0
145,156000.0,1409,3,2003.0
123,155000.0,964,1,2005.0
117,86000.0,207,3,2005.0
25,259000.0,517,3,2003.0
130,170000.0,1103,1,2003.0
172,290000.0,800,3,2005.0
49,190935.0,1096,3,2005.0
137,115000.0,107,3,2005.0
145,193000.0,1409,3,2005.0
25,11800.0,769,3,2005.0
25,190500.0,517,3,2005.0
25,250000.0,435,3,2005.0
117,185237.0,247,3,2005.0
137,127800.0,107,3,2005.0
25,284000.0,937,3,2005.0
25,170000.0,1659,3,2005.0
145,76500.0,1409,3,2005.0
50,235000.0,1179,3,2005.0
117,200000.0,302,3,2005.0
25,170000.0,517,3,2005.0
25,147000.0,517,3,2005.0
50,250000.0,1179,3,2005.0
117,144500.0,136,3,2005.0
25,177714.0,517,3,2005.0
25,80442.0,517,3,2005.0
25,140000.0,1083,3,2005.0
137,15000.0,107,3,2005.0
145,140000.0,983,3,2005.0
25,99000.0,518,3,2005.0
145,12000.0,984,3,2005.0
145,258000.0,983,3,2005.0
172,310000.0,800,3,2005.0
25,145000.0,769,3,2005.0
145,94000.0,983,3,2005.0
49,158000.0,1521,3,2005.0
25,107916.0,517,3,2005.0
145,144130.0,1516,3,2005.0
25,244690.0,905,3,2005.0
172,162000.0,1116,3,2005.0
49,150580.0,1096,3,2005.0
25,186000.0,1083,1,2005.0
130,146000.0,1591,1,2005.0
25,143500.0,1083,3,2005.0
25,200000.0,905,3,2005.0
172,146000.0,1116,1,2005.0
172,120000.0,1116,3,2005.0
25,143000.0,1404,3,2005.0
130,171335.0,1591,3,2005.0
117,115000.0,136,1,2005.0
172,150000.0,800,3,2005.0
172,12000.0,511,1,2005.0
172,230000.0,912,1,2005.0
50,225503.0,678,3,2005.0
145,121000.0,1409,3,2005.0
123,95000.0,464,1,2005.0
128,94340.0,1004,3,2005.0
145,184410.0,983,3,2005.0
145,148200.0,494,3,2005.0
89,100000.0,417,3,2005.0
137,2660000.0,107,3,2005.0
50,171833.0,634,3,2005.0
25,260000.0,517,3,2005.0
50,132000.0,678,3,2005.0
25,200000.0,1404,3,2005.0
89,180000.0,1127,3,2005.0
137,174000.0,107,3,2005.0
25,513500.0,83,3,2005.0
25,172000.0,517,3,2005.0
89,500000.0,1127,3,2005.0
172,227432.0,800,3,2005.0
145,122000.0,1298,1,2005.0
172,69700.0,800,3,2005.0
25,116000.0,517,3,2005.0
25,1842.0,517,3,2005.0
25,285.0,517,3,2005.0
25,200000.0,905,3,2005.0
117,72400.0,209,3,2005.0
145,187.0,1409,3,2005.0
172,206500.0,1116,3,2005.0
25,168500.0,769,1,2005.0
25,178000.0,544,3,2005.0
180,111000.0,1113,3,2005.0
50,182.0,634,3,2005.0
128,180000.0,1004,3,2005.0
50,182000.0,634,1,2005.0
172,7.0,800,3,2005.0
25,207000.0,517,3,2005.0
137,115000.0,107,3,2005.0
117,163000.0,301,3,2005.0
25,175000.0,769,1,2005.0
145,196000.0,1516,3,2005.0
25,200000.0,1083,3,2005.0
145,204000.0,983,3,2005.0
145,250000.0,1409,3,2005.0
117,182000.0,569,3,2005.0
25,127000.0,1083,3,2005.0
25,245000.0,1083,3,2005.0
180,173000.0,753,3,2005.0
137,146000.0,107,3,2005.0
145,173000.0,1516,3,2005.0
172,205000.0,1116,3,2005.0
145,186143.0,494,3,2005.0
50,143000.0,678,3,2005.0
130,250000.0,704,3,2005.0
8,78900.0,1610,1,2005.0
117,133000.0,136,3,2005.0
128,205000.0,141,3,2005.0
117,160000.0,207,1,2005.0
145,169000.0,1516,3,2005.0
145,184000.0,983,3,2005.0
25,177000.0,517,3,2005.0
117,150000.0,207,3,2005.0
25,171000.0,544,3,2005.0
157,227520.0,875,1,2005.0
50,204000.0,634,3,2005.0
25,19237.0,420,3,2005.0
172,150000.0,1116,3,2005.0
25,90556.21355944383,1116,3,2012.612294758021
25,100000.0,1404,3,2005.0
180,180000.0,753,3,2005.0
25,160000.0,517,3,2005.0
25,26000.0,905,3,2005.0
145,250000.0,983,3,2005.0
141,150750.0,422,3,2005.0
83,159000.0,431,1,2005.0
172,104000.0,332,1,2005.0
34,141000.0,349,3,2005.0
25,325000.0,905,3,2005.0
130,185000.0,1103,3,2005.0
25,227000.0,905,3,2005.0
25,139000.0,769,1,2005.0
145,117000.0,984,3,2005.0
117,172000.0,301,3,2005.0
117,200000.0,207,3,2005.0
25,200.0,274,3,2005.0
50,117107.0,885,3,2005.0
25,167800.0,544,3,2005.0
172,1.0,800,3,2005.0
117,171800.0,301,3,2005.0
172,1.0,800,3,2005.0
25,220000.0,905,3,2005.0
145,207000.0,1516,3,2005.0
157,130000.0,1189,1,2005.0
130,176000.0,1307,3,2005.0
172,210000.0,1116,3,2005.0
25,93000.0,1356,3,2005.0
145,209000.0,981,3,2005.0
145,163.0,494,3,2005.0
49,142000.0,680,3,2005.0
172,224000.0,1116,3,2005.0
172,110000.0,912,3,2005.0
8,75000.0,1610,1,2005.0
172,142000.0,1116,3,2005.0
25,135000.0,455,3,2005.0
130,235000.0,262,3,2005.0
34,180000.0,349,3,2005.0
25,130000.0,769,1,2005.0
25,100000.0,82,1,2005.0
25,147325.0,615,1,2005.0
25,135000.0,517,3,2005.0
25,163000.0,1083,1,2005.0
145,224000.0,1516,3,2005.0
130,215000.0,1307,3,2005.0
130,140000.0,1591,1,2005.0
25,180000.0,82,3,2005.0
25,218000.0,905,3,2005.0
25,171000.0,274,3,2005.0
145,118900.0,494,3,2005.0
25,143967.0,1083,3,2005.0
172,162000.0,1116,3,2005.0
25,1.0,905,3,2005.0
180,150000.0,753,3,2005.0
25,154000.0,1659,3,2005.0
25,172000.0,274,3,2005.0
145,180000.0,494,3,2005.0
180,109650.0,753,3,2005.0
145,126000.0,983,3,2005.0
25,10000.0,517,3,2005.0
130,150000.0,1307,3,2005.0
180,135000.0,843,3,2005.0
172,150000.0,800,3,2005.0
180,65000.0,753,3,2005.0
25,180000.0,517,3,2005.0
172,180000.0,1116,3,2005.0
128,140500.0,911,3,2005.0
74,200000.0,253,3,2005.0
180,130000.0,753,3,2005.0
117,201000.0,247,3,2005.0
130,297400.0,1103,1,2005.0
49,168000.0,1096,3,2005.0
117,140063.0,82,1,2005.0
25,140000.0,1663,3,2005.0
145,180000.0,983,3,2005.0
117,1.0,302,3,2005.0
128,156000.0,1004,3,2005.0
130,146000.0,1591,1,2005.0
117,181073.0,136,1,2005.0
130,93000.0,161,3,2005.0
25,150000.0,1083,3,2005.0
8,97000.0,1600,3,2005.0
137,109800.0,107,3,2005.0
25,145000.0,769,3,2005.0
50,235000.0,678,3,2005.0
117,180000.0,302,3,2005.0
49,140000.0,1521,3,2005.0
150,46000.0,924,3,2005.0
25,131100.0,1659,3,2005.0
117,100000.0,207,3,2005.0
145,167000.0,1409,3,2005.0
117,200000.0,247,3,2005.0
130,172000.0,1591,3,2005.0
25,163000.0,769,3,2005.0
128,106760.0,1531,3,2005.0
172,66000.0,1116,3,2005.0
128,297000.0,775,1,2005.0
49,120000.0,1397,3,2005.0
172,133000.0,1116,3,2005.0
137,98500.0,213,3,2005.0
123,140000.0,472,1,2005.0
145,147921.0,984,3,2005.0
25,128000.0,420,3,2005.0
25,190000.0,905,3,2005.0
117,158000.0,207,3,2005.0
25,129000.0,517,3,2005.0
83,167000.0,763,1,2005.0
50,279000.0,1179,3,2005.0
89,222000.0,1380,3,2005.0
34,170000.0,353,3,2005.0
145,105000.0,1298,3,2005.0
180,135000.0,753,3,2005.0
172,102000.0,1116,3,2005.0
25,146000.0,1083,3,2005.0
172,143000.0,1116,3,2005.0
145,120149.0,1298,1,2005.0
145,220000.0,494,3,2003.0
172,220000.0,332,1,2003.0
117,120000.0,209,1,2003.0
25,150000.0,1499,1,2003.0
128,165000.0,1004,3,2003.0
72,120000.0,255,1,2003.0
25,253000.0,769,1,2003.0
180,160000.0,754,3,2003.0
145,5000.0,1298,3,2003.0
128,226387.0,911,3,2003.0
145,185000.0,1300,3,2003.0
117,174000.0,247,3,2003.0
117,164000.0,69,3,2003.0
172,153000.0,1116,3,2003.0
145,158000.0,1516,3,2003.0
25,273500.0,905,3,2003.0
154,140600.0,1070,1,2003.0
25,4800000.0,80,3,2003.0
50,2002.0,639,3,2003.0
145,123000.0,494,3,2003.0
130,125000.0,262,3,2003.0
117,110000.0,247,3,2003.0
74,215000.0,1291,3,2003.0
172,198.0,1116,3,2003.0
117,170000.0,155,3,2003.0
180,98000.0,1113,3,2003.0
117,12345.0,155,3,2003.0
145,165000.0,494,3,2003.0
117,1.0,155,3,2003.0
145,194000.0,1516,3,2003.0
25,121000.0,517,3,2003.0
137,199000.0,107,3,2003.0
172,190000.0,912,1,2003.0
25,136000.0,517,3,2003.0
8,112654.0,1317,3,2003.0
145,230000.0,983,3,2003.0
89,100000.0,767,3,2003.0
172,208000.0,912,1,2005.0
25,117407.0,1659,3,2003.0
172,171000.0,1116,3,2005.0
25,209000.0,544,3,2005.0
180,137500.0,82,3,2005.0
128,165400.0,1004,3,2005.0
89,159000.0,1380,3,2005.0
172,205000.0,800,3,2005.0
172,236000.0,1116,3,2005.0
25,200000.0,769,3,2005.0
145,183000.0,1516,3,2005.0
50,229000.0,639,1,2005.0
172,140000.0,1116,3,2005.0
25,28000.0,1251,3,2005.0
25,190000.0,420,3,2005.0
25,180000.0,848,3,2005.0
128,194000.0,1005,3,2005.0
74,255000.0,1391,3,2005.0
3,125000.0,236,1,2005.0
180,168000.0,753,3,2005.0
89,105000.0,417,1,2005.0
128,137000.0,1004,3,2005.0
130,181000.0,262,3,2005.0
137,120000.0,107,3,2005.0
145,123500.0,1300,1,2005.0
74,192500.0,253,3,2005.0
176,173000.0,1572,1,2005.0
25,180000.0,1083,3,2005.0
145,106000.0,1409,3,2005.0
117,145000.0,209,1,2005.0
172,150000.0,912,3,2005.0
8,130000.0,1610,1,2005.0
172,150000.0,912,3,2005.0
117,136000.0,207,3,2005.0
25,118000.0,517,3,2005.0
172,179000.0,511,1,2005.0
161,149584.0,1089,1,2005.0
180,98000.0,701,3,2005.0
117,164000.0,136,3,2005.0
172,206000.0,332,1,2005.0
145,180000.0,1516,3,2005.0
25,168000.0,544,3,2005.0
130,120000.0,1103,1,2005.0
172,175000.0,1116,3,2005.0
128,172000.0,1004,3,2005.0
172,198000.0,1116,3,2005.0
72,166000.0,1112,1,2005.0
154,260800.0,672,3,2003.0
25,143735.0,80,3,2003.0
119,106900.0,80,3,2003.0
25,1.0,1659,3,2003.0
145,115000.0,1516,3,2003.0
128,198000.0,911,3,2003.0
25,259000.0,769,1,2003.0
172,212000.0,800,3,2003.0
50,175000.0,639,3,2003.0
25,173000.0,517,3,2003.0
25,175000.0,1499,1,2003.0
25,170000.0,1328,1,2003.0
172,192000.0,1116,3,2003.0
25,250000.0,1659,3,2003.0
137,156000.0,107,3,2003.0
25,120000.0,420,3,2003.0
25,175618.0,1660,3,2003.0
117,405000.0,155,3,2003.0
25,119000.0,769,3,2003.0
25,186000.0,848,3,2003.0
25,205624.0,517,3,2003.0
25,95000.0,420,3,2003.0
50,200000.0,634,3,2003.0
25,70000.0,1499,1,2003.0
74,84000.0,253,3,2003.0
25,195000.0,1499,3,2003.0
130,280000.0,704,3,2003.0
25,186000.0,769,1,2003.0
25,218.0,517,3,2003.0
50,120000.0,634,1,2003.0
25,145725.0,517,3,2003.0
25,103000.0,1659,3,2003.0
145,200000.0,1409,3,2003.0
50,198000.0,885,3,2003.0
128,173000.0,1041,3,2003.0
117,18.0,247,3,2003.0
172,205000.0,1116,3,2003.0
128,268000.0,1004,3,2003.0
130,1.0,187,3,2003.0
25,250000.0,769,1,2003.0
130,232000.0,1103,1,2003.0
130,199000.0,1105,1,2003.0
3,140000.0,234,3,2003.0
128,127000.0,1090,1,2003.0
145,170000.0,1409,3,2003.0
128,173000.0,1004,3,2003.0
83,150000.0,430,1,2004.0
130,130000.0,262,3,2004.0
172,271000.0,1116,3,2004.0
25,230000.0,517,3,2004.0
25,264000.0,517,3,2004.0
137,155000.0,107,3,2004.0
50,178000.0,606,3,2004.0
25,223.0,518,3,2004.0
25,210000.0,274,3,2004.0
25,108123.0,517,3,2004.0
117,142000.0,247,3,2004.0
25,112000.0,1499,1,2004.0
25,160000.0,1328,3,2004.0
145,249000.0,1298,3,2004.0
123,100000.0,962,1,2004.0
25,131760.0,769,1,2004.0
141,131000.0,422,1,2004.0
25,125200.0,517,3,2004.0
25,178000.0,517,3,2004.0
25,156789.0,517,3,2004.0
145,148600.0,1298,3,2004.0
180,113648.0,1471,1,2004.0
25,1800000.0,517,3,2004.0
117,150429.0,209,3,2004.0
25,191.0,517,3,2004.0
128,177000.0,81,3,2004.0
117,210000.0,247,3,2004.0
145,87000.0,1409,3,2004.0
145,162600.0,494,3,2004.0
145,88000.0,983,3,2004.0
89,294891.0,1127,3,2004.0
145,180000.0,983,3,2004.0
145,141500.0,1516,3,2004.0
117,277000.0,209,3,2004.0
50,95000.0,1179,3,2004.0
25,170000.0,517,3,2004.0
128,112000.0,141,3,2004.0
50,230000.0,634,1,2004.0
25,173500.0,274,3,2004.0
172,136.0,1116,3,2004.0
25,1111.0,517,3,2004.0
50,150694.0,634,3,2004.0
25,23950.0,1384,3,2004.0
145,150000.0,1409,3,2004.0
8,68500.0,159,1,2004.0
72,85000.0,255,1,2004.0
172,180000.0,1116,3,2004.0
89,114000.0,1349,3,2004.0
74,1.0,253,3,2004.0
145,180.0,1409,3,2004.0
172,1.0,800,3,2004.0
25,180000.0,81,3,2004.0
145,320000.0,1409,1,2004.0
34,150000.0,343,3,2004.0
34,160000.0,1641,3,2004.0
172,13500.0,1116,3,2004.0
145,149000.0,494,3,2004.0
128,161000.0,1004,3,2004.0
145,150000.0,1714,3,2004.0
180,176000.0,754,3,2004.0
172,260000.0,1116,3,2004.0
34,183000.0,1640,3,2004.0
25,155000.0,275,3,2004.0
117,169000.0,209,3,2004.0
145,190000.0,1516,3,2004.0
172,205000.0,1116,3,2004.0
50,250.0,1179,3,2004.0
145,178000.0,494,3,2004.0
172,150000.0,1116,3,2004.0
25,220000.0,266,3,2004.0
83,1.0,430,3,2004.0
8,69000.0,1317,3,2004.0
89,167000.0,1349,3,2004.0
130,195000.0,1013,3,2004.0
117,207000.0,207,3,2004.0
50,280.0,1179,3,2004.0
180,150000.0,753,3,2004.0
25,141000.0,905,3,2004.0
137,104830.0,107,3,2004.0
154,88300.0,672,3,2004.0
117,19500.0,207,1,2004.0
172,2.0,511,3,2004.0
74,336849.0,755,3,2004.0
172,252000.0,1116,1,2004.0
49,121000.0,1326,3,2004.0
145,87000.0,1409,3,2004.0
130,170720.0,1105,1,2004.0
145,173000.0,1516,3,2004.0
25,370000.0,420,3,2004.0
130,126000.0,1013,1,2004.0
25,298000.0,905,3,2004.0
128,181080.0,1041,3,2004.0
145,167000.0,494,3,2004.0
89,204000.0,767,3,2004.0
8,112.0,1320,3,2004.0
25,195555.0,905,3,2004.0
117,146500.0,207,3,2004.0
117,160000.0,209,1,2004.0
172,200000.0,511,3,2004.0
25,220550.0,1328,3,2004.0
8,140000.0,1317,3,2004.0
25,200000.0,1559,3,2004.0
123,166000.0,464,3,2004.0
3,178000.0,234,3,2004.0
25,157000.0,848,3,2004.0
49,140000.0,1098,3,2004.0
172,176000.0,1116,3,2004.0
130,176600.0,1103,3,2004.0
172,264000.0,800,3,2004.0
128,156000.0,1004,3,2004.0
8,198000.0,1610,1,2004.0
128,103500.0,879,1,2004.0
137,130000.0,107,3,2004.0
128,165000.0,1004,3,2004.0
25,160000.0,1499,3,2004.0
117,125000.0,301,3,2005.0
25,149000.0,455,1,2005.0
145,119000.0,1409,3,2005.0
25,159000.0,769,1,2005.0
172,172000.0,1116,3,2005.0
180,168000.0,843,3,2005.0
157,152000.0,875,1,2005.0
72,153000.0,255,1,2005.0
49,149000.0,1326,3,2005.0
130,170000.0,1591,3,2005.0
25,120000.0,274,3,2005.0
145,163000.0,1516,3,2005.0
130,147000.0,262,1,2005.0
180,139000.0,701,3,2005.0
137,156594.0,107,3,2005.0
25,138000.0,615,3,2005.0
25,172000.0,1083,1,2005.0
25,72000.0,615,1,2005.0
25,180000.0,1559,3,2005.0
128,196000.0,1004,3,2005.0
145,176000.0,983,3,2005.0
25,130000.0,517,3,2005.0
25,123.0,517,3,2005.0
74,105000.0,612,3,2005.0
154,69800.0,672,3,2005.0
172,181618.0,181,1,2005.0
25,196017.0,517,3,2005.0
162,81000.0,1089,1,2005.0
180,134000.0,753,3,2005.0
89,243935.0,1349,1,2005.0
172,133914.0,332,3,2005.0
172,233000.0,800,3,2005.0
83,108140.0,430,1,2005.0
137,146000.0,107,3,2005.0
145,213000.0,1516,3,2005.0
172,102000.0,912,3,2005.0
141,120000.0,329,1,2005.0
25,250000.0,1659,3,2005.0
25,299368.0,905,3,2005.0
117,158000.0,302,3,2005.0
72,164000.0,382,1,2005.0
145,126000.0,1409,1,2005.0
172,226600.0,1116,3,2005.0
145,153817.0,1516,3,2005.0
123,31200.0,490,3,2005.0
117,250634.0,302,3,2005.0
145,200000.0,494,3,2001.0
117,147000.0,209,3,2001.0
130,180000.0,1132,3,2001.0
172,190000.0,1164,3,2001.0
41,125000.0,568,3,2004.0
34,125000.0,343,3,2004.0
130,220000.0,1103,1,2004.0
34,125000.0,1641,3,2004.0
172,500.0,332,1,2004.0
128,151000.0,1004,1,2004.0
128,235000.0,1004,3,2004.0
50,127020.0,634,1,2004.0
172,90500.0,511,3,2004.0
172,195213.0,1116,3,2004.0
172,169000.0,1116,1,2004.0
50,233000.0,634,3,2004.0
128,160000.0,1004,3,2004.0
130,165000.0,1103,1,2004.0
172,236000.0,1116,3,2004.0
180,179000.0,754,3,2004.0
123,99000.0,464,1,2004.0
145,210000.0,983,3,2004.0
25,135000.0,274,3,2004.0
172,218000.0,332,3,2004.0
25,180000.0,1200,1,2004.0
172,279100.0,1116,1,2004.0
180,150000.0,1113,3,2004.0
180,140000.0,1113,3,2004.0
172,187000.0,1116,3,2004.0
117,170000.0,247,3,2004.0
157,145070.0,1189,1,2004.0
33,102896.0,1641,3,2004.0
25,181000.0,517,3,2004.0
74,82583.0,1514,3,2004.0
72,173000.0,382,3,2004.0
180,204000.0,754,3,2004.0
25,96000.0,1384,3,2004.0
141,120000.0,422,1,2004.0
141,120000.0,423,1,2004.0
130,150000.0,1105,3,2004.0
180,116000.0,1102,3,2004.0
25,150301.0,517,3,2004.0
50,162000.0,634,3,2004.0
72,138425.0,459,3,2004.0
172,180980.0,912,1,2004.0
25,185000.0,905,3,2004.0
117,107000.0,207,1,2004.0
25,157000.0,848,3,2004.0
25,120000.0,1659,3,2004.0
50,230000.0,639,3,2003.0
3,152000.0,234,3,2003.0
161,250000.0,689,3,2003.0
165,124000.0,848,3,2003.0
50,165000.0,634,3,2003.0
83,134000.0,763,1,2003.0
130,266000.0,1591,3,2003.0
25,165000.0,1407,3,2003.0
130,260000.0,1105,1,2003.0
25,145000.0,905,3,2003.0
72,265000.0,382,1,2003.0
34,126000.0,353,1,2003.0
165,310500.0,848,3,2003.0
154,210000.0,672,3,2003.0
3,125000.0,236,3,2003.0
50,170000.0,639,3,2003.0
130,130000.0,262,1,2003.0
128,209000.0,1004,3,2003.0
172,79640.0,1116,3,2003.0
50,183000.0,80,3,2003.0
123,194000.0,962,3,2003.0
172,305000.0,1116,3,2003.0
123,108000.0,595,1,2003.0
25,135800.0,1499,1,2003.0
130,180000.0,704,3,2003.0
137,175000.0,107,3,2003.0
172,272000.0,912,3,2003.0
130,120000.0,262,3,2003.0
145,172000.0,1298,3,2003.0
50,170000.0,1179,1,2003.0
74,210000.0,253,3,2003.0
172,146700.0,912,3,2003.0
128,135000.0,1004,3,2003.0
172,199000.0,1116,3,2003.0
128,190000.0,1004,3,2003.0
117,225000.0,302,3,2003.0
41,117000.0,1648,3,2003.0
172,177000.0,1125,3,2003.0
172,305178.0,1116,1,2003.0
172,175000.0,800,3,2003.0
74,162000.0,253,3,2003.0
83,189000.0,763,1,2003.0
50,300000.0,639,1,2003.0
145,132000.0,494,3,2003.0
41,117000.0,1648,3,2003.0
172,304463.0,1116,3,2003.0
145,170000.0,1156,3,2001.0
25,150.0,420,3,2001.0
25,250000.0,1286,3,2001.0
145,147000.0,1516,3,2001.0
117,280000.0,209,1,2001.0
25,196867.0,905,3,2001.0
50,270000.0,677,3,2001.0
50,92000.0,678,3,2001.0
117,245000.0,78,3,2001.0
74,100000.0,612,3,2001.0
50,274340.0,1179,3,2001.0
25,270.0,265,3,2001.0
145,215000.0,983,3,2001.0
130,184000.0,1132,1,2001.0
25,240000.0,6,3,2001.0
50,184849.0,639,1,2001.0
72,205000.0,382,1,2001.0
172,265000.0,800,3,2001.0
145,233548.0,1156,3,2001.0
25,100000.0,905,3,2001.0
145,230000.0,1516,3,2001.0
128,198220.0,78,3,2001.0
145,170000.0,983,3,2001.0
25,395000.0,905,3,2001.0
137,228000.0,107,3,2001.0
180,197000.0,843,3,2001.0
50,222000.0,885,3,2001.0
130,320000.0,1132,3,2001.0
172,223000.0,800,3,2001.0
25,268500.0,78,3,2001.0
25,226685.0,1200,3,2001.0
145,148000.0,983,3,2001.0
25,223484.0,78,3,2001.0
41,190000.0,1449,3,2001.0
137,96000.0,145,3,2001.0
145,280000.0,1409,3,2001.0
145,27800.0,983,3,2001.0
130,177000.0,1103,1,2001.0
25,12000.0,1578,3,2001.0
72,89000.0,255,1,2001.0
25,65850.0,1407,3,2001.0
130,25700.0,1310,3,2001.0
172,163500.0,1116,3,2001.0
117,281000.0,209,3,2001.0
117,200000.0,209,1,2001.0
72,166000.0,459,3,2001.0
25,149000.0,281,3,2006.0
172,280000.0,1116,3,2006.0
8,50000.0,1317,1,2006.0
25,33000.0,1083,3,2006.0
25,47000.0,1083,3,2006.0
113,155180.0,84,3,2006.0
72,112000.0,459,1,2006.0
145,150000.0,494,3,2006.0
130,193000.0,1105,3,2006.0
25,145000.0,1083,3,2006.0
145,113000.0,1409,3,2006.0
25,213000.0,905,3,2006.0
25,165000.0,517,3,2006.0
25,186000.0,769,1,2006.0
25,150.0,544,3,2006.0
25,93252.0,281,3,2006.0
172,174000.0,1116,3,2006.0
50,174000.0,639,1,2006.0
50,125000.0,885,3,2006.0
128,158000.0,1004,3,2006.0
145,157400.0,932,3,2006.0
89,145396.0,1349,3,2006.0
145,229500.0,984,3,2006.0
8,139000.0,1317,3,2006.0
25,245000.0,281,3,2006.0
89,167000.0,1349,1,2006.0
50,115000.0,622,1,2006.0
49,428000.0,680,3,2006.0
117,172000.0,207,3,2006.0
8,118831.0,1610,1,2006.0
25,60000.0,1404,3,2006.0
25,140000.0,517,3,2006.0
117,230000.0,247,3,2006.0
25,13000.0,519,3,2006.0
145,120000.0,984,1,2006.0
25,94000.0,1083,3,2006.0
117,181000.0,136,1,2006.0
117,174000.0,209,1,2006.0
25,135000.0,1083,3,2006.0
145,155200.0,1516,3,2006.0
145,106000.0,494,3,2006.0
25,160000.0,281,3,2006.0
117,118000.0,136,3,2006.0
130,186000.0,704,3,2006.0
25,141300.0,517,3,2006.0
25,191000.0,1659,3,2006.0
8,130600.0,1600,3,2006.0
145,130000.0,1300,1,2006.0
117,144000.0,166,1,2006.0
123,106667.0,464,1,2006.0
8,173000.0,1600,1,2006.0
128,159000.0,1004,3,2006.0
172,190000.0,800,3,2006.0
89,207000.0,1349,3,2006.0
145,167000.0,984,3,2006.0
123,89600.0,464,1,2006.0
128,130000.0,1004,1,2006.0
172,170000.0,1116,3,2006.0
130,181000.0,704,1,2006.0
25,158000.0,769,3,2006.0
117,141918.0,136,3,2006.0
25,193000.0,1083,3,2006.0
3,137000.0,236,1,2006.0
172,152000.0,800,3,2006.0
172,123000.0,1116,3,2006.0
128,220000.0,1004,1,2006.0
145,139000.0,494,3,2006.0
74,125000.0,1510,1,2006.0
145,186347.0,983,1,2006.0
145,134800.0,494,3,2006.0
157,245470.0,875,1,2006.0
73,55047.0,779,1,2006.0
137,138520.0,107,3,2006.0
172,210208.0,1116,3,2006.0
180,98000.0,753,3,2006.0
172,95250.0,1164,3,2006.0
172,155900.0,1116,1,2006.0
172,173000.0,800,3,2006.0
130,179392.0,704,3,2006.0
117,111000.0,136,1,2006.0
25,105000.0,281,3,2006.0
145,1680000.0,494,3,2006.0
35,16700.0,84,3,2006.0
151,257840.0,84,3,2006.0
66,150800.0,994,3,2006.0
145,148000.0,494,3,2006.0
25,154000.0,517,3,2006.0
145,182000.0,494,3,2006.0
117,230000.0,136,3,2006.0
25,156000.0,517,3,2006.0
180,164000.0,753,3,2006.0
157,163000.0,1189,3,2006.0
180,208000.0,1295,3,2006.0
117,160000.0,209,3,2006.0
3,81000.0,236,1,2006.0
25,180000.0,769,3,2006.0
145,900000.0,1409,3,2006.0
180,140000.0,843,1,2006.0
128,280000.0,1004,3,2006.0
145,1.0,1516,3,2006.0
180,108000.0,843,3,2006.0
74,30000.0,253,3,2006.0
120,112000.0,84,3,2006.0
25,199000.0,281,3,2006.0
137,230000.0,107,3,2006.0
25,120000.0,1406,3,2006.0
25,165000.0,517,3,2006.0
180,136896.0,528,3,2006.0
172,360000.0,800,3,2006.0
157,120000.0,1189,3,2006.0
145,130000.0,1298,3,2006.0
161,106000.0,820,3,2006.0
145,188000.0,983,3,2006.0
145,185000.0,1409,3,2006.0
172,130877.0,1116,3,2006.0
89,140000.0,1380,3,2006.0
50,116000.0,622,1,2006.0
89,210000.0,1349,3,2006.0
25,124000.0,281,3,2006.0
145,126000.0,1298,3,2006.0
25,7777.0,1083,3,2006.0
72,137000.0,382,1,2006.0
128,161000.0,1004,3,2006.0
25,221000.0,1659,3,2006.0
25,16558.0,1083,3,2006.0
25,210515.0,84,3,2006.0
25,150000.0,1354,3,2006.0
145,220000.0,1516,3,2006.0
145,153000.0,494,3,2006.0
172,193000.0,1116,3,2006.0
145,89850.0,983,3,2006.0
180,193000.0,843,3,2006.0
145,162000.0,84,3,2006.0
25,300000.0,544,3,2006.0
180,127000.0,753,3,2006.0
25,250000.0,544,3,2006.0
25,132000.0,281,3,2006.0
117,124808.0,136,3,2006.0
145,144000.0,494,3,2006.0
145,205000.0,983,3,2006.0
25,100000.0,517,3,2006.0
74,500000.0,278,3,2006.0
25,180000.0,1559,3,2006.0
172,175500.0,800,3,2006.0
25,276114.0,281,3,2006.0
145,160000.0,1516,3,2006.0
50,173000.0,606,3,2006.0
89,160000.0,1193,3,2006.0
